% Magnetic field reconstruction point table
% Method: Gaussian RBF
% Grid size: 100 x 100 (rows=y, columns=x)
% Length unit: mm
% Magnetic field unit: T
% z plane: -20 mm
% Data order: y-major rows, x increasing within each row
% Columns use tab separators
% x(mm)	y(mm)	z(mm)	Bx(T)	By(T)	Bz(T)
-57	-65	-20	-0.000209055954613	0.00206725786263	-0.00131241437517
-55	-65	-20	-0.000201301921131	0.00201447491216	-0.00134056779492
-53	-65	-20	-0.000189173003164	0.00194069989876	-0.00135591408097
-51	-65	-20	-0.000173667353779	0.00185115498772	-0.00135863155699
-49	-65	-20	-0.000156067240024	0.00175234977451	-0.00134949772743
-47	-65	-20	-0.000137879230537	0.00165174518775	-0.00132984435493
-45	-65	-20	-0.000120757387992	0.00155733359541	-0.00130148139768
-43	-65	-20	-0.000106413924881	0.00147716049094	-0.00126659533437
-41	-65	-20	-9.65228382843e-05	0.00141881881141	-0.00122762903913
-39	-65	-20	-9.26227051422e-05	0.00138895043408	-0.00118715142155
-37	-65	-20	-9.60250286137e-05	0.0013927903219	-0.00114772544994
-35	-65	-20	-0.000107734250683	0.00143378695884	-0.00111178291684
-33	-65	-20	-0.000128384799838	0.00151332817909	-0.00108151343051
-31	-65	-20	-0.000158199379868	0.00163059452967	-0.00105877371982
-29	-65	-20	-0.000196971217548	0.00178255341152	-0.00104502155739
-27	-65	-20	-0.000244071292926	0.00196409709588	-0.00104127659921
-25	-65	-20	-0.000298479813657	0.00216831711089	-0.00104810837929
-23	-65	-20	-0.000358839507618	0.00238689729497	-0.00106564975285
-21	-65	-20	-0.00042352683164	0.00261059885513	-0.00109363239921
-19	-65	-20	-0.000490736044921	0.00282980379673	-0.00113143969209
-17	-65	-20	-0.000558570359942	0.00303507869027	-0.00117817140086
-15	-65	-20	-0.000625134110994	0.00321771928504	-0.001232714336
-13	-65	-20	-0.000688620079509	0.00337023809598	-0.00129381318997
-11	-65	-20	-0.000747386754918	0.00348676164713	-0.00136013640615
-9	-65	-20	-0.000800021321757	0.00356331117693	-0.00143033285548
-7	-65	-20	-0.000845385451718	0.00359794970505	-0.00150307631356
-5	-65	-20	-0.00088264242692	0.00359078867887	-0.0015770960963
-3	-65	-20	-0.00091126560347	0.00354385811293	-0.00165119361185
-1	-65	-20	-0.000931029620411	0.00346085434249	-0.00172424590931
1	-65	-20	-0.00094198695932	0.00334678841815	-0.00179519845126
3	-65	-20	-0.000944433376443	0.00320756508132	-0.00186305022728
5	-65	-20	-0.000938866301593	0.00304952666445	-0.00192683490278
7	-65	-20	-0.000925940496127	0.00287899785516	-0.0019856019294
9	-65	-20	-0.000906425086756	0.00270186598561	-0.00203840142316
11	-65	-20	-0.000881165572771	0.00252322752649	-0.00208427616367
13	-65	-20	-0.000851053596031	0.00234712516279	-0.00212226332219
15	-65	-20	-0.000817006240427	0.00217639176502	-0.00215140754974
17	-65	-20	-0.000779955478327	0.00201260843107	-0.00217078592525
19	-65	-20	-0.000740847200811	0.00185617431417	-0.00217954406597
21	-65	-20	-0.000700648151902	0.00170647693064	-0.00217694153255
23	-65	-20	-0.000660358125122	0.00156214376368	-0.00216240361293
25	-65	-20	-0.000621024053392	0.00142134984434	-0.0021355757293
27	-65	-20	-0.000583752195169	0.00128215204682	-0.00209637615614
29	-65	-20	-0.000549714535956	0.00114281934752	-0.00204504251641
31	-65	-20	-0.000520145807197	0.00100212933691	-0.00198216766851
33	-65	-20	-0.000496328170824	0.000859604708506	-0.00190872110622
35	-65	-20	-0.000479561597255	0.000715668968709	-0.00182605283808
37	-65	-20	-0.000471119219763	0.000571707741047	-0.00173587782997
39	-65	-20	-0.000472188395701	0.00043003018963	-0.00164024040022
41	-65	-20	-0.000483799739404	0.000293733594951	-0.00154145934543
43	-65	-20	-0.000506747890372	0.000166482297259	-0.00144205593415
45	-65	-20	-0.000541509112608	5.22194265302e-05	-0.0013446681224
47	-65	-20	-0.000588161856592	-4.51645053499e-05	-0.00125195531881
49	-65	-20	-0.000646317036501	-0.00012217840771	-0.00116649868048
51	-65	-20	-0.000715064887859	-0.000176063671006	-0.00109070220419
53	-65	-20	-0.000792944815645	-0.000205085317972	-0.00102669977781
55	-65	-20	-0.000877943604736	-0.000208756330039	-0.000976272894517
57	-65	-20	-0.000967525778292	-0.000187975483759	-0.000940782962168
59	-65	-20	-0.00105869784179	-0.000145065848225	-0.00092112114118
61	-65	-20	-0.00114810577638	-8.37089159362e-05	-0.000917677512963
63	-65	-20	-0.00123216262046	-8.7775277257e-06	-0.000930330220047
65	-65	-20	-0.00130720050613	7.3921356298e-05	-0.000958454124546
67	-65	-20	-0.00136963931017	0.000157976027064	-0.00100094758491
69	-65	-20	-0.00141616234089	0.000236748045623	-0.00105627520963
71	-65	-20	-0.00144388838729	0.000303771841951	-0.00112252394058
73	-65	-20	-0.00145052913081	0.00035314741006	-0.00119746954893
75	-65	-20	-0.00143452142659	0.000379898439884	-0.00127865056913
77	-65	-20	-0.00139512529259	0.000380271177682	-0.00136344680651
79	-65	-20	-0.00133248051875	0.000351954100196	-0.00144915977643
81	-65	-20	-0.00124761747422	0.000294204692053	-0.00153309270964
83	-65	-20	-0.00114242074148	0.000207876693544	-0.00161262803811
85	-65	-20	-0.00101954739714	9.53485429208e-05	-0.00168530052034
87	-65	-20	-0.000882304830782	-3.96392237715e-05	-0.0017488643553
89	-65	-20	-0.000734495694211	-0.000192223680616	-0.00180135277031
91	-65	-20	-0.000580239688052	-0.000356717542421	-0.0018411286667
93	-65	-20	-0.00042378325531	-0.00052694352761	-0.0018669250004
95	-65	-20	-0.000269308768608	-0.000696581673064	-0.0018778736981
97	-65	-20	-0.000120754449009	-0.00085950665536	-0.00187352210022
99	-65	-20	1.83449033053e-05	-0.00101009428847	-0.0018538362061
-99	-63	-20	6.91653326159e-05	0.000641981743322	-0.000432597985403
-97	-63	-20	7.33881038581e-05	0.000660468647105	-0.000429874503867
-95	-63	-20	7.56374613834e-05	0.000684641118686	-0.000428125508696
-93	-63	-20	7.5456285951e-05	0.000716550401666	-0.000428793955155
-91	-63	-20	7.24348228861e-05	0.000758110323228	-0.000433369182703
-89	-63	-20	6.62423389144e-05	0.000810937406967	-0.000443300470375
-87	-63	-20	5.6658562738e-05	0.000876188952953	-0.000459904404717
-85	-63	-20	4.36025789262e-05	0.000954411322512	-0.000484271916074
-83	-63	-20	2.7156681407e-05	0.00104541155972	-0.000517181401124
-81	-63	-20	7.58271380008e-06	0.00114816538853	-0.000559024450283
-79	-63	-20	-1.46713460169e-05	0.00126077342153	-0.000609750291255
-77	-63	-20	-3.89763515562e-05	0.00138047506753	-0.000668834139704
-75	-63	-20	-6.45396422209e-05	0.00150372619416	-0.000735273254956
-73	-63	-20	-9.04356928252e-05	0.00162634225818	-0.000807612717883
-71	-63	-20	-0.000115649106252	0.00174370363317	-0.000884000904308
-69	-63	-20	-0.000139128282334	0.00185101460065	-0.000962272475483
-67	-63	-20	-0.00015984710538	0.00194360235257	-0.00104005462018
-65	-63	-20	-0.000176871114206	0.00201723783392	-0.00111489043591
-63	-63	-20	-0.000189423938194	0.00206845678153	-0.00118437189134
-61	-63	-20	-0.000196949377298	0.0020948572835	-0.00124627390065
-59	-63	-20	-0.000199164431336	0.00209534989726	-0.00129868075341
-57	-63	-20	-0.000196098877845	0.00207033799543	-0.00134009651831
-55	-63	-20	-0.000188117661528	0.00202180957787	-0.00136953205822
-53	-63	-20	-0.000175923362507	0.00195332714382	-0.00138656288128
-51	-63	-20	-0.000160537293727	0.00186990903925	-0.00139135408489
-49	-63	-20	-0.000143259250099	0.0017778035126	-0.00138465096218
-47	-63	-20	-0.000125607481476	0.00168416493475	-0.00136773624546
-45	-63	-20	-0.000109241964203	0.0015966496062	-0.00134235726452
-43	-63	-20	-9.58753757528e-05	0.00152295560622	-0.00131062831429
-41	-63	-20	-8.71772177094e-05	0.00147033660051	-0.00127491510013
-39	-63	-20	-8.46771889058e-05	0.00144512288507	-0.00123770914348
-37	-63	-20	-8.96741180844e-05	0.0014522838287	-0.00120150042145
-35	-63	-20	-0.000103156496329	0.00149506410816	-0.00116865626973
-33	-63	-20	-0.000125739916917	0.0015747217515	-0.00114131374393
-31	-63	-20	-0.000157625587483	0.00169038928582	-0.00112129130096
-29	-63	-20	-0.000198582616015	0.00183907070401	-0.00111002396079
-27	-63	-20	-0.000247955105802	0.00201577717281	-0.00110852419292
-25	-63	-20	-0.00030469336067	0.00221379417324	-0.00111736880711
-23	-63	-20	-0.00036740684126	0.00242506292053	-0.00113671027309
-21	-63	-20	-0.000434435059319	0.00264065026302	-0.00116630928951
-19	-63	-20	-0.000503931463736	0.00285127452843	-0.00120558418049
-17	-63	-20	-0.000573954643857	0.00304785053772	-0.00125367189145
-15	-63	-20	-0.000642560900117	0.00322201560427	-0.00130949501904
-13	-63	-20	-0.000707892417057	0.00336659990263	-0.00137182943456
-11	-63	-20	-0.00076825588741	0.00347600900284	-0.00143936760367
-9	-63	-20	-0.000822187411084	0.0035464932588	-0.00151077359282
-7	-63	-20	-0.000868500734189	0.00357628754306	-0.00158472688957
-5	-63	-20	-0.000906317287447	0.00356561480929	-0.00165995344245
-3	-63	-20	-0.000935077909369	0.00351655732138	-0.00173524363567
-1	-63	-20	-0.000954537480157	0.00343280927375	-0.00180945814975
1	-63	-20	-0.000964744843486	0.00331933315566	-0.00188152372975
3	-63	-20	-0.000966011272697	0.00318194891047	-0.00195042171321
5	-63	-20	-0.000958871289981	0.00302688920988	-0.00201517270909
7	-63	-20	-0.000944039846039	0.00286035571084	-0.00207482103676
9	-63	-20	-0.000922369717267	0.00268810992735	-0.0021284224261
11	-63	-20	-0.000894812508584	0.00251512849287	-0.00217503806319
13	-63	-20	-0.000862385916499	0.00234534648417	-0.00221373737888
15	-63	-20	-0.000826148979736	0.00218150466605	-0.00224361107671
17	-63	-20	-0.000787186006088	0.00202510766355	-0.00226379485196
19	-63	-20	-0.000746598801092	0.00187649090423	-0.00227350314753
21	-63	-20	-0.000705505823104	0.0017349854343	-0.0022720712106
23	-63	-20	-0.000665046030607	0.00159916208162	-0.00225900274371
25	-63	-20	-0.000626384541151	0.0014671304954	-0.00223401966679
27	-63	-20	-0.000590716842845	0.00133686476845	-0.00219710999034
29	-63	-20	-0.000559268227168	0.00120652589988	-0.00214856959639
31	-63	-20	-0.000533285364527	0.00107475234895	-0.00208903386013
33	-63	-20	-0.000514017517808	0.000940893237019	-0.00201949552175
35	-63	-20	-0.000502685757414	0.000805164068606	-0.00194130600819
37	-63	-20	-0.000500439653567	0.000668711708846	-0.00185615845065
39	-63	-20	-0.000508302204934	0.000533583200125	-0.00176605186878
41	-63	-20	-0.000527105124139	0.000402601187718	-0.00167323729652
43	-63	-20	-0.000557417931913	0.000279156593284	-0.00158014790283
45	-63	-20	-0.000599475495564	0.000166936100966	-0.00148931630604
47	-63	-20	-0.000653109566473	6.96074582078e-05	-0.00140328319846
49	-63	-20	-0.000717690417536	-9.51087989053e-06	-0.00132450201405
51	-63	-20	-0.000792084767314	-6.77678847859e-05	-0.00125524463848
53	-63	-20	-0.000874635745868	-0.000103458909137	-0.00119751306547
55	-63	-20	-0.000963169690576	-0.000116041601102	-0.00115296146292
57	-63	-20	-0.00105503308685	-0.000106269926768	-0.00112283238019
59	-63	-20	-0.00114716106519	-7.62339522098e-05	-0.00110790987642
61	-63	-20	-0.00123617665545	-2.9300497335e-05	-0.00110849127268
63	-63	-20	-0.00131851764288	3.00424177094e-05	-0.00112437812382
65	-63	-20	-0.00139058555866	9.64268889688e-05	-0.00115488596188
67	-63	-20	-0.0014489092696	0.000163915127588	-0.00119887145874
69	-63	-20	-0.00149031400237	0.000226355836826	-0.00125477494762
71	-63	-20	-0.0015120856138	0.000277761251611	-0.00132067575856
73	-63	-20	-0.00151211962402	0.000312677772524	-0.00139435756451
75	-63	-20	-0.00148904502795	0.000326523904113	-0.00147338087787
77	-63	-20	-0.00144231418876	0.000315872010343	-0.00155515994062
79	-63	-20	-0.00137225211953	0.000278654956574	-0.00163704146072
81	-63	-20	-0.00128006103428	0.00021428460765	-0.00171638290745
83	-63	-20	-0.00116777899909	0.00012367588454	-0.00179062834033
85	-63	-20	-0.00103819460294	9.1770826884e-06	-0.00185737997271
87	-63	-20	-0.000894722544169	-0.000125586144782	-0.00191446384548
89	-63	-20	-0.00074124764829	-0.000275939859408	-0.00195998810751
91	-63	-20	-0.000581946883157	-0.000436446065815	-0.00199239248716
93	-63	-20	-0.000421100256769	-0.000601221142885	-0.00201048762307
95	-63	-20	-0.000262901975776	-0.000764266199881	-0.00201348304047
97	-63	-20	-0.000111282888153	-0.000919787495262	-0.00200100274561
99	-63	-20	3.02459148543e-05	-0.00106248707561	-0.00197308769473
-99	-61	-20	8.33166645057e-05	0.00066972773732	-0.000446015095957
-97	-61	-20	8.60537032076e-05	0.000690582726124	-0.000447720600729
-95	-61	-20	8.67698713242e-05	0.000715993410575	-0.000450284592124
-93	-61	-20	8.50904873847e-05	0.000747729956012	-0.000454974561008
-91	-61	-20	8.06915786228e-05	0.000787455321984	-0.000463102168193
-89	-61	-20	7.33265498978e-05	0.000836585984465	-0.000475946675823
-87	-61	-20	6.28522851898e-05	0.000896150491544	-0.000494672769998
-85	-61	-20	4.9252697221e-05	0.00096665655175	-0.000520247973911
-83	-61	-20	3.26576096548e-05	0.00104797814222	-0.000553365352276
-81	-61	-20	1.33548818663e-05	0.00113927404697	-0.000594377299489
-79	-61	-20	-8.20610938329e-06	0.00123894818761	-0.0006432458446
-77	-61	-20	-3.14211253475e-05	0.00134466005956	-0.00069951409177
-75	-61	-20	-5.55487806707e-05	0.00145339059313	-0.000762302181382
-73	-61	-20	-7.97395170296e-05	0.00156156496949	-0.00083032957993
-71	-61	-20	-0.000103075198789	0.00166522957559	-0.000901963696851
-69	-61	-20	-0.000124617809174	0.00176027569278	-0.000975292920962
-67	-61	-20	-0.000143464860374	0.00184269805325	-0.00104822032099
-65	-61	-20	-0.000158808363121	0.00190887246048	-0.00111857261888
-63	-61	-20	-0.000169993606745	0.00195583364563	-0.00118421776365
-61	-61	-20	-0.000176573647789	0.00198153276365	-0.00124318362497
-59	-61	-20	-0.000178355346384	0.00198505368503	-0.00129377006767
-57	-61	-20	-0.000175433055689	0.00196676866257	-0.00133464699567
-55	-61	-20	-0.000168206664775	0.00192841706347	-0.00136493184867
-53	-61	-20	-0.000157381594508	0.00187309552359	-0.00138424143103
-51	-61	-20	-0.000143949495266	0.00180515382443	-0.00139271474081
-49	-61	-20	-0.000129149715223	0.00172999760456	-0.00139100550111
-47	-61	-20	-0.000114412998713	0.00165380618104	-0.00138024521265
-45	-61	-20	-0.000101290224634	0.0015831806976	-0.00136197957217
-43	-61	-20	-9.13701915624e-05	0.00152474394184	-0.00133808287625
-41	-61	-20	-8.61913942837e-05	0.00148471793123	-0.00131065641498
-39	-61	-20	-8.71533294634e-05	0.00146850829215	-0.00128191775544
-37	-61	-20	-9.54330568802e-05	0.00148032522097	-0.0012540881637
-35	-61	-20	-0.000111912501448	0.00152286926451	-0.00122928520761
-33	-61	-20	-0.000137121321232	0.00159710632602	-0.00120942686156
-31	-61	-20	-0.000171199135568	0.00170215042571	-0.00119615227814
-29	-61	-20	-0.000213879585731	0.00183526523843	-0.00119076291597
-27	-61	-20	-0.000264497194594	0.00199198686442	-0.00119418605192
-25	-61	-20	-0.000322016423767	0.00216636133513	-0.00120696100348
-23	-61	-20	-0.000385080824032	0.00235128173938	-0.00122924678094
-21	-61	-20	-0.000452078857848	0.00253890228263	-0.00126084850051
-19	-61	-20	-0.000521221943825	0.0027211006973	-0.00130125881428
-17	-61	-20	-0.000590629607824	0.00288995670178	-0.0013497099122
-15	-61	-20	-0.000658416365819	0.00303821298111	-0.00140523135313
-13	-61	-20	-0.000722775115606	0.00315968654357	-0.00146670907795
-11	-61	-20	-0.000782052347901	0.00324960218776	-0.00153294140877
-9	-61	-20	-0.000834811340708	0.0033048258775	-0.0016026885796
-7	-61	-20	-0.000879880587984	0.00332398356643	-0.00167471329397
-5	-61	-20	-0.000916385932764	0.00330745980582	-0.00174781087134
-3	-61	-20	-0.000943766119062	0.00325727958652	-0.00182082863457
-1	-61	-20	-0.000961772643278	0.00317688557302	-0.00189267521715
1	-61	-20	-0.000970455785454	0.00307083048948	-0.00196232135618
3	-61	-20	-0.000970139464546	0.00294441032134	-0.00202879442527
5	-61	-20	-0.000961388045826	0.00280326776232	-0.0020911694089
7	-61	-20	-0.000944968414913	0.00265299670496	-0.00214855920459
9	-61	-20	-0.000921810529692	0.00249877748897	-0.0022001070589
11	-61	-20	-0.000892969299102	0.00234506922826	-0.00224498361252
13	-61	-20	-0.000859590065042	0.00219538016241	-0.00228239048155
15	-61	-20	-0.000822879241625	0.00205213009983	-0.00231157158017
17	-61	-20	-0.000784080862674	0.00191661122466	-0.00233183255364
19	-61	-20	-0.000744458973328	0.00178904547087	-0.00234256780271
21	-61	-20	-0.000705285041262	0.0016687289738	-0.00234329371161
23	-61	-20	-0.000667828917166	0.00155424739219	-0.00233368591153
25	-61	-20	-0.000633351392785	0.00144374066065	-0.00231361778419
27	-61	-20	-0.000603096126662	0.00133519236118	-0.00228319699335
29	-61	-20	-0.000578278658218	0.00122671761551	-0.00224279666603
31	-61	-20	-0.000560070421217	0.00111682425018	-0.0021930779557
33	-61	-20	-0.000549576094081	0.00100462485929	-0.00213500110673
35	-61	-20	-0.000547803266986	0.000889982014016	-0.00206982278334
37	-61	-20	-0.000555624227899	0.00077357484161	-0.00199907828244
39	-61	-20	-0.000573730619139	0.000656882018333	-0.00192454825401
41	-61	-20	-0.000602582725071	0.000542083333629	-0.0018482106257
43	-61	-20	-0.000642356140255	0.000431888813272	-0.00177217948262
45	-61	-20	-0.000692889447385	0.00032931039675	-0.00169863360075
47	-61	-20	-0.000753637215143	0.000237395878832	-0.00162973809339
49	-61	-20	-0.000823633021923	0.000158947885968	-0.00156756314244
51	-61	-20	-0.000901467250168	9.62518390032e-05	-0.00151400400864
53	-61	-20	-0.000985284027814	5.08360806559e-05	-0.00147070643557
55	-61	-20	-0.00107280089827	2.32847023759e-05	-0.0014390011952
57	-61	-20	-0.0011613535951	1.31193224258e-05	-0.00141985090954
59	-61	-20	-0.00124796673839	1.8760506848e-05	-0.0014138114866
61	-61	-20	-0.00132944945251	3.75731482127e-05	-0.00142100960427
63	-61	-20	-0.00140251295944	6.59934458332e-05	-0.00144113674569
65	-61	-20	-0.00146390528465	9.97287058132e-05	-0.00147345941123
67	-61	-20	-0.0015105564916	0.000134015513788	-0.00151684437005
69	-61	-20	-0.00153972650335	0.000163917372929	-0.00156979721606
71	-61	-20	-0.00154914672141	0.000184639985256	-0.00163051208204
73	-61	-20	-0.00153714642423	0.000191841194024	-0.00169693014276
75	-61	-20	-0.00150275538286	0.00018191325983	-0.00176680448292
77	-61	-20	-0.0014457752706	0.000152217523225	-0.0018377689816
79	-61	-20	-0.00136681420977	0.000101255381956	-0.00190740902625
81	-61	-20	-0.0012672810695	2.87645331767e-05	-0.00197333206843
83	-61	-20	-0.00114933873604	-6.42648339726e-05	-0.0020332362291
85	-61	-20	-0.00101581831281	-0.000175653242645	-0.00208497532369
87	-61	-20	-0.000870098849439	-0.000302168161587	-0.00212661879302
89	-61	-20	-0.000715959527905	-0.000439721883257	-0.00215650509905
91	-61	-20	-0.000557413056699	-0.000583615716241	-0.00217328719329
93	-61	-20	-0.000398530192421	-0.000728812551542	-0.00217596872108
95	-61	-20	-0.00024326573285	-0.00087021873154	-0.00216392972168
97	-61	-20	-9.52959837174e-05	-0.0010029565109	-0.00213694075622
99	-61	-20	4.21233613733e-05	-0.00112261013698	-0.00209516466748
-99	-59	-20	9.80278700862e-05	0.000697210824025	-0.000460082237676
-97	-59	-20	9.81005828666e-05	0.000721150552353	-0.000468484607975
-95	-59	-20	9.61509087942e-05	0.000747795768849	-0.000477530013167
-93	-59	-20	9.19455576739e-05	0.000778444980113	-0.000488194331517
-91	-59	-20	8.53052153723e-05	0.000814338399529	-0.000501493648962
-89	-59	-20	7.61225864965e-05	0.000856553424007	-0.000518424115
-87	-59	-20	6.43793511166e-05	0.000905897779555	-0.000539897172491
-85	-59	-20	5.01606520189e-05	0.000962808432948	-0.00056667427097
-83	-59	-20	3.36656520012e-05	0.00102726497409	-0.000599305573338
-81	-59	-20	1.52127325259e-05	0.00109872612344	-0.000638077241643
-79	-59	-20	-4.76193721161e-06	0.00117609723281	-0.000682971607067
-77	-59	-20	-2.57134402947e-05	0.0012577351053	-0.000733643889534
-75	-59	-20	-4.70053194526e-05	0.00134149420513	-0.000789418162369
-73	-59	-20	-6.79349762134e-05	0.00142481547582	-0.000849304017078
-71	-59	-20	-8.77666703539e-05	0.00150485571532	-0.000912033959824
-69	-59	-20	-0.000105770872956	0.00157865200679	-0.000976120072777
-67	-59	-20	-0.000121268084243	0.00164331235278	-0.00103992702016
-65	-59	-20	-0.000133674656199	0.00169622070459	-0.00110175719222
-63	-59	-20	-0.000142547718096	0.00173524231064	-0.0011599427719
-61	-59	-20	-0.000147626043502	0.00175891398293	-0.00121293887052
-59	-59	-20	-0.000148863662129	0.00176660369785	-0.00125941167112
-57	-59	-20	-0.000146453234606	0.00175862501745	-0.00129831576799
-55	-59	-20	-0.000140836678227	0.00173629415307	-0.00132895558368
-53	-59	-20	-0.000132701239585	0.00170192099426	-0.00135102682937
-51	-59	-20	-0.00012296011531	0.00165872988475	-0.00136463536354
-49	-59	-20	-0.000112717763861	0.00161071103559	-0.00137029238512
-47	-59	-20	-0.000103221151789	0.0015624088386	-0.00136888654202
-45	-59	-20	-9.57992493214e-05	0.00151865854909	-0.00136163511011
-43	-59	-20	-9.17940422732e-05	0.00148428740004	-0.00135001777699
-41	-59	-20	-9.24870758503e-05	0.00146379977611	-0.00133569764319
-39	-59	-20	-9.90260207437e-05	0.00146106826388	-0.00132043475312
-37	-59	-20	-0.000112355904244	0.00147905295901	-0.00130599774714
-35	-59	-20	-0.000133159456955	0.00151957022994	-0.00129407907902
-33	-59	-20	-0.000161810496701	0.00158312923912	-0.00128621870129
-31	-59	-20	-0.000198343442728	0.00166885007867	-0.00128374024833
-29	-59	-20	-0.000242440989432	0.00177447170132	-0.00128770263135
-27	-59	-20	-0.00029344075486	0.00189645134593	-0.00129886870481
-25	-59	-20	-0.000350360453533	0.00203015037933	-0.00131769137899
-23	-59	-20	-0.000411939928396	0.00217009494845	-0.00134431634337
-21	-59	-20	-0.000476697309662	0.00231029409752	-0.00137859951941
-19	-59	-20	-0.000542995731254	0.00244459353387	-0.00142013655083
-17	-59	-20	-0.00060911648825	0.00256704040579	-0.0014683011072
-15	-59	-20	-0.000673334293866	0.00267223353113	-0.00152228854119
-13	-59	-20	-0.000733990394864	0.00275563457629	-0.00158116149235
-11	-59	-20	-0.000789559703974	0.00281381865257	-0.00164389433829
-9	-59	-20	-0.000838708756079	0.00284464743299	-0.00170941390943
-7	-59	-20	-0.000880342121598	0.00284735381845	-0.00177663454347
-5	-59	-20	-0.000913635835001	0.0028225339126	-0.00184448629451
-3	-59	-20	-0.000938057335106	0.00277204905154	-0.00191193586239
-1	-59	-20	-0.000953372289133	0.00269884731085	-0.00197800051131
1	-59	-20	-0.000959639419301	0.00260671974642	-0.0020417558508
3	-59	-20	-0.000957195021784	0.00250001116186	-0.00210233882072
5	-59	-20	-0.00094662923653	0.0023833080928	-0.00215894752792
7	-59	-20	-0.000928756287022	0.00226112775839	-0.00221083971655
9	-59	-20	-0.000904580874921	0.00213763090884	-0.00225733161593
11	-59	-20	-0.000875262714398	0.00201637890405	-0.00229779871314
13	-59	-20	-0.00084208086429	0.00190015124519	-0.00233167966321
15	-59	-20	-0.000806399107864	0.00179083451552	-0.00235848410707
17	-59	-20	-0.000769633185627	0.00168938771976	-0.00237780465357
19	-59	-20	-0.00073322024851	0.0015958828373	-0.00238933273402
21	-59	-20	-0.000698590503181	0.00150961351938	-0.00239287750123
23	-59	-20	-0.000667140696856	0.00142925972326	-0.00238838646
25	-59	-20	-0.00064020885639	0.00135309207192	-0.00237596612463
27	-59	-20	-0.000619049568944	0.00127919714088	-0.00235590073626
29	-59	-20	-0.00060480907566	0.00120570386817	-0.00232866696622
31	-59	-20	-0.000598499546411	0.00113099189317	-0.00229494259902
33	-59	-20	-0.000600972108462	0.00105386476216	-0.00225560743234
35	-59	-20	-0.000612888505193	0.00097367438191	-0.00221173504225
37	-59	-20	-0.000634691647429	0.00089038754963	-0.00216457461243
39	-59	-20	-0.00066657576733	0.000804590459053	-0.00211552267756
41	-59	-20	-0.000708457363644	0.000717432360152	-0.00206608533232
43	-59	-20	-0.000759948599852	0.000630514608573	-0.00201783215155
45	-59	-20	-0.000820335238975	0.000545735782249	-0.00197234369517
47	-59	-20	-0.00088856152071	0.000465107025534	-0.00193115497965
49	-59	-20	-0.000963224557184	0.000390554046766	-0.00189569764246
51	-59	-20	-0.00104258079518	0.000323723085796	-0.00186724367719
53	-59	-20	-0.00112456682714	0.000265807637705	-0.0018468535649
55	-59	-20	-0.00120683630855	0.000217410835246	-0.00183533137922
57	-59	-20	-0.0012868139549	0.000178455329471	-0.00183318902549
59	-59	-20	-0.00136176657323	0.000148148530448	-0.00184062122907
61	-59	-20	-0.00142888988561	0.00012500651185	-0.00185749226697
63	-59	-20	-0.00148540860524	0.000106935119252	-0.00188333479541
65	-59	-20	-0.00152868593386	9.13622376275e-05	-0.00191736051787
67	-59	-20	-0.00155633747993	7.54111335777e-05	-0.00195848190867
69	-59	-20	-0.001566343671	5.61016069417e-05	-0.0020053437891
71	-59	-20	-0.0015571541635	3.05636048411e-05	-0.00205636326182
73	-59	-20	-0.00152777762795	-3.7528845104e-06	-0.00210977634613
75	-59	-20	-0.00147785066371	-4.88873878257e-05	-0.00216368960517
77	-59	-20	-0.00140768048617	-0.000106212003308	-0.00221613508965
79	-59	-20	-0.00131825739624	-0.000176319265457	-0.00226512700874
81	-59	-20	-0.00121123480253	-0.000258962563724	-0.0023087186421
83	-59	-20	-0.00108887659518	-0.000353052785668	-0.00234505810072
85	-59	-20	-0.000953973809433	-0.000456710607783	-0.00237244160704
87	-59	-20	-0.000809734590513	-0.000567369781743	-0.00238936299336
89	-59	-20	-0.000659653305346	-0.00068192318016	-0.00239455811673
91	-59	-20	-0.000507366082359	-0.000796900541969	-0.00238704288019
93	-59	-20	-0.000356500973925	-0.000908664988255	-0.00236614356177
95	-59	-20	-0.000210531249186	-0.00101361457226	-0.00233151821583
97	-59	-20	-7.26400138206e-05	-0.00110837539689	-0.00228316805614
99	-59	-20	5.43965498321e-05	-0.0011899741028	-0.00222143797611
-99	-57	-20	0.000113713917246	0.000724944194644	-0.000474618591912
-97	-57	-20	0.000109934178189	0.000752784663054	-0.000491745055926
-95	-57	-20	0.000104164518015	0.000780832970666	-0.00050922551846
-93	-57	-20	9.63709123406e-05	0.000809738865359	-0.000527643681574
-91	-57	-20	8.65769809751e-05	0.000840159355548	-0.00054761756222
-89	-57	-20	7.48699045014e-05	0.000872701972682	-0.000569761387086
-87	-57	-20	6.14045576562e-05	0.000907865531985	-0.000594644206227
-85	-57	-20	4.64053202339e-05	0.000945982910005	-0.000622747875701
-83	-57	-20	3.01650247117e-05	0.000987170715319	-0.000654427323447
-81	-57	-20	1.30405399344e-05	0.00103129071449	-0.000689876066476
-79	-57	-20	-4.5554180372e-06	0.00107792744889	-0.000729099771465
-77	-57	-20	-2.21665067552e-05	0.00112638563088	-0.000771900244027
-75	-57	-20	-3.93090588108e-05	0.00117570966875	-0.00081787161355
-73	-57	-20	-5.54922479055e-05	0.00122472610361	-0.000866409689469
-71	-57	-20	-7.02415960307e-05	0.00127210795061	-0.00091673455716
-69	-57	-20	-8.31249676021e-05	0.00131645805138	-0.000967925526459
