% Magnetic field reconstruction point table
% Method: Smoothing Thin Plate Spline
% Grid size: 100 x 100 (rows=y, columns=x)
% Length unit: mm
% Magnetic field unit: T
% z plane: -20 mm
% Data order: y-major rows, x increasing within each row
% Columns use tab separators
% x(mm)	y(mm)	z(mm)	Bx(T)	By(T)	Bz(T)
29	-97	-20	-0.000476585131875	-4.17590869508e-05	-0.000776605192679
31	-97	-20	-0.000477592491345	-5.84982863239e-05	-0.000782564707777
33	-97	-20	-0.000478324028591	-7.56995682316e-05	-0.000787720066919
35	-97	-20	-0.000478827841894	-9.33408936083e-05	-0.000791614013814
37	-97	-20	-0.000478951558126	-0.000111421085772	-0.000794678125279
39	-97	-20	-0.000478524971094	-0.000129918284387	-0.00079742587629
41	-97	-20	-0.000477433969001	-0.000148780343327	-0.000800133618592
43	-97	-20	-0.000475600559193	-0.000167940906465	-0.000802942670547
45	-97	-20	-0.000472976114391	-0.000187331826129	-0.00080590218368
47	-97	-20	-0.000469541784035	-0.000206890708186	-0.000808979570992
49	-97	-20	-0.000465312320611	-0.000226563359221	-0.000812055312546
51	-97	-20	-0.000460343729353	-0.000246302413461	-0.000814901260728
53	-97	-20	-0.000454750017521	-0.000266066833588	-0.000817122515035
55	-97	-20	-0.000448737131265	-0.000285829515706	-0.000818032136703
57	-97	-20	-0.000442507466701	-0.000305523335692	-0.000817020319353
59	-97	-20	-0.000436014429583	-0.000324918336551	-0.000814496755506
61	-97	-20	-0.000429207948889	-0.00034375166379	-0.000810952212755
63	-97	-20	-0.000422130182332	-0.000361788289142	-0.00080659281572
65	-97	-20	-0.000414882393845	-0.000378819387548	-0.000801467624406
67	-97	-20	-0.000407610930669	-0.000394667378835	-0.000795526703338
69	-97	-20	-0.000400507628589	-0.000409189247885	-0.000788637892116
71	-97	-20	-0.000393828106602	-0.000422271030416	-0.000780576218861
73	-97	-20	-0.000387951356769	-0.000433806135266	-0.00077097084207
75	-97	-20	-0.000383556499454	-0.000443639811978	-0.00075914441294
77	-97	-20	-0.000382025563939	-0.000451455615619	-0.000743749290334
79	-97	-20	-0.000384194733245	-0.000457075544668	-0.000723869291757
81	-97	-20	-0.000387193364811	-0.000461241910354	-0.000701819048374
83	-97	-20	-0.000387595967579	-0.000464832072391	-0.000680334173606
85	-97	-20	-0.000382661412542	-0.000468554963562	-0.000661460110002
87	-97	-20	-0.000369918937187	-0.000473061553676	-0.000646908873055
89	-97	-20	-0.000346975755933	-0.000478998167235	-0.000638216858532
91	-97	-20	-0.000311430688117	-0.000487028243904	-0.000636802477519
93	-97	-20	-0.000260801077442	-0.000497843709359	-0.000643995376009
95	-97	-20	-0.000192393868071	-0.000512182417895	-0.000661069146226
97	-97	-20	-0.000102978723156	-0.000530886022863	-0.000689313942964
99	-97	-20	1.19297406036e-05	-0.00055504535334	-0.00073019217052
-99	-95	-20	-9.09922726398e-05	0.00030560288261	-0.000293937901622
-97	-95	-20	-7.52664282529e-05	0.000313989754504	-0.000291396090652
-95	-95	-20	-6.53254295172e-05	0.000320976947091	-0.000291264543992
-93	-95	-20	-6.02873003252e-05	0.000326745456734	-0.00029338739272
-91	-95	-20	-5.93332100878e-05	0.000331467133942	-0.000297574574401
-89	-95	-20	-6.17613575363e-05	0.00033528984959	-0.000303606283334
-87	-95	-20	-6.69473968704e-05	0.000338344708489	-0.000311233025688
-85	-95	-20	-7.43122510872e-05	0.000340752511264	-0.000320174973889
-83	-95	-20	-8.33008946907e-05	0.000342628996973	-0.000330119298793
-81	-95	-20	-9.3364556361e-05	0.000344090653757	-0.00034071297429
-79	-95	-20	-0.000103944229027	0.000345261144926	-0.000351552510632
-77	-95	-20	-0.000114489773565	0.000346268906876	-0.000362209584533
