Iteration,TotalLoss,DataLoss,TvLoss,CurlLoss,StepSize
30,0.0932027105802914,0.000499628238172191,1.53152380455034,0.460768346131496,6.43146186778373e-05
31,0.0931614113544239,0.000508699419385252,1.53121815930982,0.459765827701366,6.75303496117292e-05
32,0.093132627423181,0.000517463247368851,1.53092515053072,0.459111618550741,7.09068670923157e-05
33,0.0931063817309499,0.000526154634691505,1.53064341224458,0.458515899543694,7.44522104469315e-05
34,0.0930768410396739,0.000534810727601093,1.53036202303533,0.457826547437325,7.8174820969278e-05
35,0.0930591157504942,0.00054372759607279,1.53010731105503,0.457429217190563,8.20835620177419e-05
36,0.0930410632547932,0.000552591508404253,1.52982621921861,0.457061736727391,8.6187740118629e-05
37,0.0930190489335558,0.000561566109096505,1.52954309299981,0.456580804984819,9.04971271245605e-05
38,0.093003479495114,0.000570610273308926,1.52927933265673,0.456254359684821,9.50219834807885e-05
39,0.092989523513292,0.000579827025459797,1.52900847217437,0.455979225117535,9.9773082654828e-05
40,0.0929750475488941,0.000589155310763652,1.52875615398244,0.455659558257378,0.000104761736787569
41,0.0929653686827775,0.000598641524606939,1.52848434664183,0.455500280745116,0.000109999823626948
42,0.092963782605025,0.000608297851834282,1.52825310509678,0.455509414238618,0.000115499814808295
43,0.0929493651472967,0.000618037740882588,1.52798775173278,0.455198280565,0.00012127480554871
44,0.0926160324523553,0.000622204148681667,1.52672401555228,0.447360786458852,6.36692729130728e-05
45,0.0925488165025786,0.000626784585720444,1.52647266480197,0.445668533621707,3.34263682793632e-05
46,0.0925380642551022,0.00063216680268931,1.52631424318684,0.445433865516311,3.50976866933314e-05
47,0.0925093570876208,0.000637155897501279,1.52612824365902,0.44473682877625,3.68525710279979e-05
48,0.0924942481590203,0.000642144833894951,1.52598206935142,0.444371424501557,3.86951995793978e-05
49,0.0924780360952424,0.000647203227820087,1.52581378212784,0.444004107458016,4.06299595583677e-05
50,0.0924606637516233,0.000652246817765872,1.52566449127058,0.443576924866528,4.26614575362861e-05
51,0.0924490444935313,0.000657443935131215,1.52550378149799,0.443326042385726,4.47945304131004e-05
52,0.092438160240096,0.000662714124375205,1.52533698231369,0.443102771429609,4.70342569337554e-05
53,0.0924226227112351,0.000667983742861604,1.52516550691342,0.442753246362928,4.93859697804432e-05
54,0.092417879356705,0.000673350292202724,1.52501886141567,0.442673885534814,5.18552682694654e-05
55,0.0924055293196187,0.000678668945491241,1.5248574374555,0.442399671467208,5.44480316829386e-05
56,0.0923975858088272,0.000684226462860619,1.52470939851218,0.442225412010216,5.71704332670856e-05
57,0.0923838206161106,0.000689839505949891,1.52452508783698,0.441935049094615,6.00289549304399e-05
58,0.0923810641950549,0.000695648076478579,1.52438597933935,0.441889061474541,6.30304026769619e-05
59,0.0923683797600613,0.00070154443113033,1.52419069369902,0.441637161256564,6.618192281081e-05
60,0.092367519953535,0.000707699730572749,1.52403761354565,0.441655415590849,6.94910189513505e-05
61,0.0923539964425459,0.000713911850756601,1.5238298984458,0.441388276271411,7.2965569898918e-05
62,0.092175470918548,0.000716838582568737,1.5232817159397,0.436987043971266,3.8306924196932e-05
63,0.0921325430929124,0.000719562635800104,1.52314273848165,0.435881243800846,2.01111352033893e-05
64,0.0921264912519466,0.000722961111580773,1.52304217680061,0.4357548942953,2.11166919635587e-05
65,0.0921087814257709,0.000726076909430317,1.52294269577673,0.435301992214402,2.21725265617367e-05
66,0.0920994565401298,0.000729148173947984,1.52285131415641,0.435078361667471,2.32811528898235e-05
67,0.0920886217957108,0.000732250735331437,1.5227554137628,0.434817153492552,2.44452105343147e-05
68,0.0920803308381014,0.000735396062850218,1.522662175173,0.434623600474315,2.56674710610304e-05
